original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"in one breakdown , gm attributed half of its net to its two big technology units , electronic data systems corp. and gm hughes electronics corp .",gm,attributed,attributed,gm,"in one breakdown , gm half of its net attributed to its two big technology units , electronic data systems corp. and gm hughes electronics corp ."
it earned $ 3.46 billion on revenue of $ 91.21 billion in the 1988 nine months .,it,earned,earned,it,it $ 3.46 billion earned on revenue of $ 91.21 billion in the 1988 nine months .
"when angelo hears that the young man claudio has made his fiancee pregnant before he could marry her , angelo summarily condemns claudio to death .",angelo,condemns,hears made condemns marry,angelo claudio angelo he,"angelo that the young man claudio his fiancee pregnant has made before he her could marry when hears , angelo claudio summarily condemns to death ."
"when claudio is arrested , he is brought on stage nude except for the manacles on his wrists and ankles .",he,brought,brought arrested,he claudio,"claudio when is arrested , he nude except for the manacles on his wrists and ankles is brought on stage ."
"he succeeded pat brown , who was fired by the alley board 18 months ago .",he,succeeded,succeeded,he,"he pat brown , who was fired 18 months ago by the alley board succeeded ."
but it is clear he is going to give it a shot .,it,is,is going,it he,but it is clear he a shot to give it is going .
previously he had said he would be able to find the requisite 60 votes eventually .,he,said,said,he,he he would be able the requisite 60 votes to find eventually previously had said .
"democrats are holding up a vote on the amendment by threatening a filibuster , or extended debate .",democrats,holding,holding,democrats,"democrats a vote on the amendment are holding up by a filibuster , or extended debate threatening ."
"for a cloture vote to stop the filibuster , republicans must muster at least 60 votes .",republicans,muster,muster,republicans,"for a cloture vote the filibuster to stop , republicans at least 60 votes must muster ."
and they threatened to try to amend any other revenue bill in the senate with the capital-gains provision .,they,threatened,threatened,they,and they any other revenue bill in the senate to amend with the capital-gains provision to try threatened .
they accuse the democrats of unfairly using senate rules to erect a 60-vote hurdle .,they,accuse,accuse,they,they the democrats accuse of senate rules unfairly using a 60-vote hurdle to erect .
democrats counter that the republicans have often used the same rules to suit their own ends .,democrats,counter,used counter,republicans democrats,democrats that the republicans the same rules have often used their own ends to suit counter .
