original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"norwood is controlled by daniel l. barnett and paul a. reese , both officers of boston-based oasis capital management inc. , a small boston money management firm .",norwood,controlled,controlled,norwood,"is controlled norwood by daniel l. barnett and paul a. reese , both officers of boston-based oasis capital management inc. , a small boston money management firm ."
"it also provides for benefit adjustments , including a partial restoration of vacations and holidays , as well as work-rule changes to increase productivity .",it,provides,provides,it,"also provides it for benefit adjustments , including a partial restoration of vacations and holidays , as well as work-rule changes productivity to increase ."
"hud has no paper work whatsoever on 30 of the projects , none of the others has been approved and not a single congressional hearing has been held on any of them .",hud,has,has approved held,hud none hearing,"no paper work whatsoever on 30 of the projects has hud , has been approved none of the others and has been held not a single congressional hearing on any of them ."
they merely collect campaign contributions from developers that help keep them in office .,they,collect,collect help,they developers,campaign contributions merely collect they from developers that them in office keep help .
they are often closed to the public and no minutes are taken .,they,closed,taken closed,minutes they,are often closed they to the public and are taken no minutes .
members find it easy to doctor legislation by slipping in special provisions that could never survive in the cold light of day .,members,find,find,members,easy legislation to doctor it by special provisions that could never survive in the cold light of day slipping in find members .
"this is slightly adapted from remarks oct. 7 by former secretary of state george p. shultz to an alumni gathering at the stanford business school , where he has returned to the faculty :",this,adapted,adapted returned,this he,"is slightly adapted this from remarks oct. 7 by former secretary of state george p. shultz to an alumni gathering at the stanford business school , where has returned he to the faculty :"
i was struck a couple of years ago by the drug-interdiction effort in the bahamas .,i,struck,struck,i,was struck a couple of years ago i by the drug-interdiction effort in the bahamas .
we had intercepted during the year an estimated $ 5 billion street value of cocaine .,we,intercepted,intercepted,we,an estimated $ 5 billion street value of cocaine had intercepted we during the year .
nobody has any credible estimate .,nobody,has,has,nobody,any credible estimate has nobody .
i welcome the emphasis that is now being put on the drug problem .,i,welcome,welcome,i,the emphasis that is now being put on the drug problem welcome i .
