original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
contel is a $ 6 billion telephone and electronics company .,contel,is,is,contel,is contel a $ 6 billion telephone and electronics company .
"pressure has been building on the big board in the past two weeks to do something about market volatility , which many investors say is caused by program trading .",pressure,building,building say,pressure investors,"has been building to do something about market volatility , which say is caused by program trading many investors pressure on the big board in the past two weeks ."
"investors have complained for some time about program trading , particularly index arbitrage , to little avail .",investors,complained,complained,investors,"have complained investors for some time about program trading , particularly index arbitrage , to little avail ."
it was just those kinds of ultimatums that last week succeeded in turning up the heat in the debate .,it,was,was,it,was it just those kinds of ultimatums last week succeeded that in turning up the heat in the debate .
that may be the last thing she needs .,she,needs,needs,she,that may be the last thing needs she .
"it sounds like the work of a decade , but the deadline is late 1991 , when mrs. thatcher is expected to call another national election .",it,sounds,sounds is expected,it deadline thatcher,"sounds it like the work of a decade , but is the deadline late 1991 , when is expected to call another national election mrs. thatcher ."
"she could end up seeking a fourth term in an economy sick with inflation , high interest rates and a heavy trade deficit .",she,end,end,she,"could end up seeking a fourth term in an economy sick with inflation , high interest rates and a heavy trade deficit she ."
"though mrs. thatcher has pulled through other crises , supporters wonder if her steely , autocratic ways are the right formula today .",supporters,wonder,wonder pulled are,supporters thatcher ways,"though has pulled mrs. thatcher through other crises , wonder supporters if are her steely , autocratic ways the right formula today ."
analysts expect further jitters this week .,analysts,expect,expect,analysts,expect further jitters analysts this week .
that could shove a weak economy into recession .,that,shove,shove,that,could shove a weak economy that into recession .
"economists have been anticipating a slump for months , but they now say it will be deeper and longer than they had thought .",economists,anticipating,anticipating say thought,economists they they,"have been anticipating a slump economists for months , but now say it will be deeper and longer than had thought they they ."
that would leave mrs. thatcher little room for maneuver .,that,leave,leave,that,would leave little room for maneuver that mrs. thatcher .
"for the tories to win the next election , voters will need to sense economic improvement for about a year beforehand .",voters,need,need win,voters tories,"for to win the next election the tories , will need to sense economic improvement for about a year beforehand voters ."
"it has sent mixed signals about its willingness to take part in the exchange-rate mechanism of the european monetary system , which links the major ec currencies .",it,sent,sent links,it mechanism,"has sent mixed signals about its willingness to take part in the exchange-rate mechanism of the european monetary system , which links the major ec currencies it ."
