original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"nec said first-half computer sales totaled 555.5 billion yen , up 11 % from 500.26 billion yen a year earlier .",nec,said,said totaled,nec sales,"nec said first-half computer sales totaled 555.5 billion yen , up 11 % from 500.26 billion yen a year earlier ."
it said sales of home electronic products advanced 3.7 % to 44.92 billion yen from 43.34 billion yen .,it,said,said advanced,it sales,it said sales of home electronic products advanced 3.7 % to 44.92 billion yen from 43.34 billion yen .
"in the period just ended , computers accounted for 44 % of total sales , nec said , and electrical devices made up 23 % .",computers,accounted,said made accounted,nec devices computers,"in the period just ended , computers accounted for 44 % of total sales , nec said , and electrical devices made up 23 % ."
"nec forecast sales for the year ending next march 31 of 2.74 trillion yen , an increase of 27 % from the previous fiscal year .",nec,forecast,forecast,nec,"nec forecast sales for the year ending next march 31 of 2.74 trillion yen , an increase of 27 % from the previous fiscal year ."
it said net income will rise 25 % to 69 billion yen .,it,said,said rise,it income,it said net income will rise 25 % to 69 billion yen .
"under the pact , montedision will make a $ 37-a-share tender offer for erbamont stock outstanding .",montedision,make,make,montedision,"under the pact , montedision will make a $ 37-a-share tender offer for erbamont stock outstanding ."
"erbamont will then be liquidated , with any remaining erbamont holders receiving a distribution of $ 37 a share .",erbamont,liquidated,receiving liquidated,holders erbamont,"erbamont will then be liquidated , with any remaining erbamont holders receiving a distribution of $ 37 a share ."
"dataproducts has since started a restructuring , and has said it is not for sale .",dataproducts,started,is started,it dataproducts,"dataproducts has since started a restructuring , and has said it is not for sale ."
"in over-the-counter trading friday , jayark was quoted at 87.5 cents bid , down 15.625 cents .",jayark,quoted,quoted,jayark,"in over-the-counter trading friday , jayark was quoted at 87.5 cents bid , down 15.625 cents ."
"kofcoh is a new york holding company for rosalco inc. , which imports furniture and other items .",kofcoh,is,is imports,kofcoh inc.,"kofcoh is a new york holding company for rosalco inc. , which imports furniture and other items ."
"in the quarter ended july 31 , jayark had an average of 5.6 million shares outstanding .",jayark,had,had,jayark,"in the quarter ended july 31 , jayark had an average of 5.6 million shares outstanding ."
sales in the six months ended sept. 30 were up 4.5 % to 229.03 billion yen from 219.27 billion yen .,sales,were,were,sales,in the six months ended sept. 30 sales were up 4.5 % to 229.03 billion yen from 219.27 billion yen .
"sales in the category that includes pharmaceuticals , amino acids and chemicals rose 4.7 % .",sales,rose,rose includes,sales category,"sales in the category that includes pharmaceuticals , amino acids and chemicals rose 4.7 % ."
"ajinomoto predicted sales in the current fiscal year ending next march 31 of 480 billion yen , compared with 460.05 billion yen in fiscal 1989 .",ajinomoto,predicted,predicted,ajinomoto,"ajinomoto predicted sales in the current fiscal year ending next march 31 of 480 billion yen , compared with 460.05 billion yen in fiscal 1989 ."
